TaskId,TaskType,TotalTime,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,STA,61353217,2,0,0,10227,0.75,98.0,0.14544833,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,SQA,41285989,2,0,0,10227,0.75,98.0,0.1530263,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,NA,32638455,2,0,0,10227,0.7139428,98.0,0.14365155,0.125,0.7139428,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,IDA,47991294,2,0,0,10227,0.71340835,98.0,0.14391325,0.125,0.71340835,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,ASTAR,3797746969,2,0,0,10172,0.75,61.0,0.1458661,0.1875,0.75,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,VITRIVR,217715762,2,0,0,10223,0.75,58.0,0.14359777,0.125,0.75,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,CLUSTER,38540575,2,76,76,5997,1.375,98.0,0.24478906,0.125,9.5,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d051,KIST,5.0E9,LNA,36955087,2,0,0,10227,0.6305986,98.0,0.143445,0.125,0.6305986,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,STA,178121718,3,118,118,18873,0.41666666,77.0,0.13589373,0.11111111,0.5,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,SQA,1983990788,3,1,1,28111,0.61111116,37.0,0.20119843,0.19444446,0.61111116,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,NA,149077369,3,1558,1558,26966,0.22222222,63.0,0.13222162,0.16666667,0.49875912,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,IDA,137866360,3,115,115,27727,0.38040042,59.0,0.14531556,0.11111111,0.4976195,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,ASTAR,17759870673,3,0,0,16953,0.61111116,0.0,0.20129181,0.19444446,0.61111116,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,VITRIVR,788758219,3,174,174,22335,0.6111111,66.0,0.17395096,0.11111111,0.6666667,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,CLUSTER,56576945,3,1275,1275,11642,0.5555556,86.0,0.2840076,0.16666667,8.888893,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d012,KISV,5.0E9,LNA,145876183,3,562,562,26089,0.22222222,64.0,0.11818534,0.11111111,0.505268,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,STA,99474642,3,833,833,20019,0.22222222,59.0,0.15080951,0.16666667,0.5,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,SQA,55902351,3,242,242,20019,0.22222222,60.0,0.14725456,0.16666667,0.6666667,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,NA,62036319,3,349,349,20022,0.22222222,59.0,0.14766732,0.25,0.4330938,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,IDA,55523339,3,452,452,20025,0.22222222,60.0,0.1482729,0.16666667,0.4450901,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,ASTAR,18910290449,3,1464,1464,19471,0.22222222,0.0,0.1554477,0.16666667,0.6666667,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,VITRIVR,427947262,3,371,371,19907,0.22222222,86.0,0.14802164,0.16666667,0.5,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,CLUSTER,31241442,3,462,462,12238,0.6666667,81.0,0.24225092,0.25,18.166666,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d042,KIST,5.0E9,LNA,64917589,3,254,254,20022,0.22222222,59.0,0.14712618,0.25,0.3824568,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,STA,127807165,3,2355,2355,22231,0.35685754,80.0,0.25349712,0.33333334,0.7201209,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,SQA,278713601,3,424,424,23703,0.5862737,88.0,0.32380065,0.33333334,0.760176,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,NA,90626142,3,11,11,23440,0.5470139,80.0,0.23360091,0.3878855,0.6267328,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,IDA,94640046,3,1605,1605,23581,0.35531107,80.0,0.2445735,0.33333334,0.6011087,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,ASTAR,29758251994,3,158,158,19223,0.58846074,0.0,0.2905796,0.33333334,0.760176,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,VITRIVR,474771039,3,2121,2121,21978,0.35685754,89.0,0.2485402,0.4735973,0.83534616,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,CLUSTER,43164659,3,1210,1210,13581,0.69019085,85.0,0.40418628,0.33333334,63.333332,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d002,KISV,5.0E9,LNA,90713800,3,9,9,23193,0.518769,80.0,0.22307481,0.16666667,0.63486284,0.0054995827
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,STA,89569975,3,85,85,19671,0.53333336,88.0,0.22817346,0.33333334,0.8666666,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,SQA,67940592,3,319,319,19781,0.73333335,95.0,0.27323863,0.33333334,0.8666666,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,NA,74174438,3,281,281,19871,0.33871043,70.0,0.20785712,0.33333334,0.7224064,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,IDA,45852072,3,50,50,19944,0.41698757,70.0,0.20925856,0.5,0.6666667,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,ASTAR,17820176751,3,16,16,17225,0.8666666,0.0,0.23636962,0.33333334,0.8666666,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,VITRIVR,316432168,3,556,556,19447,0.53333336,88.0,0.23116505,0.33333334,1.0,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,CLUSTER,29868036,3,897,897,9185,0.8666666,80.0,0.5162112,0.13333334,58.666668,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d092,KIST,5.0E9,LNA,60396550,3,681,681,19938,0.33333334,71.0,0.20658696,0.5,0.6747947,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,STA,294236111,3,0,0,10407,0.5555556,69.0,0.16899416,0.16666667,0.5555556,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,SQA,29913187,3,0,0,10418,0.72222227,75.0,0.16920501,0.25,0.72222227,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,NA,43159378,3,12,12,10485,0.33333334,75.0,0.16788083,0.16666667,0.3884461,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,IDA,40192467,3,0,0,10491,0.42115048,75.0,0.16880916,0.16666667,0.42115048,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,ASTAR,3641500435,3,0,0,10392,0.72222227,36.0,0.18090305,0.25,0.72222227,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,VITRIVR,137355444,3,0,0,10430,0.7777778,75.0,0.17080005,0.25,0.7777778,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,CLUSTER,27712449,3,248,248,6833,0.77777785,84.0,0.25675237,0.16666667,5.8333335,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d072,KIST,5.0E9,LNA,43148204,3,3,3,10473,0.33333334,75.0,0.16703756,0.16666667,0.39284268,0.11111111
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,STA,88762925,4,233,233,29933,0.375,83.0,0.13102736,0.125,0.5833334,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,SQA,267859494,4,44,44,29986,0.625,80.0,0.13192962,0.125,0.8333334,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,NA,74100665,4,460,460,32055,0.25,81.0,0.11870649,0.08631355,0.41070133,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,IDA,70895242,4,244,244,32222,0.25638637,81.0,0.12146582,0.1875,0.4133879,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,ASTAR,54905396918,4,30,30,25976,0.5416667,0.0,0.1354696,0.1875,0.6666667,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,VITRIVR,552875611,4,35,35,28745,0.375,91.0,0.12785122,0.125,0.5,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,CLUSTER,50095684,4,1947,1947,18409,0.375,87.0,0.21271525,0.125,13.416653,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d033,KIST,5.0E9,LNA,78445624,4,350,350,31551,0.25,82.0,0.11649146,0.08362668,0.36384866,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,STA,103244080,3,181,181,22825,0.29999998,3.0,0.12440258,0.11111111,0.42222223,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,SQA,180460815,3,548,548,23180,0.41111112,0.0,0.15851068,0.16666667,0.5888889,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,NA,72943002,3,99,99,23077,0.24619322,0.0,0.110932514,0.11111111,0.38841498,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,IDA,75115272,3,35,35,23126,0.27310297,0.0,0.11370029,0.16666667,0.39291963,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,ASTAR,26070497984,3,200,200,20022,0.41111112,0.0,0.14362313,0.16666667,0.5222222,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,VITRIVR,327601533,3,202,202,22513,0.3,62.0,0.11331133,0.11111111,0.51111114,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,CLUSTER,52586524,3,1582,1582,15311,0.29999998,20.0,0.16780746,0.11111111,6.5,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d082,KIST,5.0E9,LNA,70364309,3,586,586,23011,0.16666667,0.0,0.108998954,0.11111111,0.3924816,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,STA,140844887,3,652,652,29300,0.33333334,98.0,0.15890558,0.20000002,0.4888889,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,SQA,790684563,3,1514,1514,29919,0.33333334,89.0,0.17939548,0.2,0.5555556,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,NA,344398811,3,61,61,29671,0.33333334,96.0,0.14582236,0.13333334,0.42026237,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,IDA,290328729,3,55,55,29775,0.33333334,94.0,0.14843448,0.13333334,0.41747943,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,ASTAR,73001701242,3,836,836,27266,0.33333334,0.0,0.17092757,0.3,0.4888889,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,VITRIVR,646106741,3,137,137,29046,0.33333334,81.0,0.14937991,0.20000002,0.4888889,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,CLUSTER,158987384,3,62,62,16973,3.3333333,98.0,0.25761962,0.13333334,12.22222,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d142,KIST,5.0E9,LNA,285061636,3,11,11,29580,0.33333334,96.0,0.14418288,0.20000002,0.4065069,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,STA,102566206,3,46,46,29580,0.3452381,96.0,0.14652757,0.25,0.4642857,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,SQA,187725505,3,1302,1302,29722,0.3452381,88.0,0.16029373,0.25,0.5119048,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,NA,104919085,3,712,712,29900,0.19575763,96.0,0.13325036,0.25,0.40108815,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,IDA,75138786,3,4968,4968,29901,0.16666667,89.0,0.13584347,0.16666667,0.36930254,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,ASTAR,45497392727,3,3145,3145,25185,0.17857142,0.0,0.1567354,0.16666667,0.47619048,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,VITRIVR,537195558,3,880,880,28911,0.21428572,94.0,0.13534352,0.16666667,0.5,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,CLUSTER,51957586,3,1542,1542,18065,0.3809524,98.0,0.22367114,0.16666667,31.5,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d132,KIST,5.0E9,LNA,124313490,3,3975,3975,29835,0.16666667,96.0,0.13035022,0.16666667,0.3347393,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,STA,120475203,3,142,142,28483,0.2611111,99.0,0.10828168,0.11111111,0.3398148,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,SQA,143037799,3,1516,1516,29712,0.2611111,92.0,0.13352256,0.16666667,0.4138889,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,NA,83266886,3,3298,3298,29294,0.11111111,93.0,0.09413711,0.125,0.2752129,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,IDA,71355204,3,4550,4550,29548,0.12240293,93.0,0.09829276,0.14618257,0.281037,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,ASTAR,44966833639,3,578,578,24621,0.2611111,0.0,0.120059624,0.11111111,0.36944446,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,VITRIVR,459597989,3,76,76,27945,0.2888889,81.0,0.099063076,0.083333336,0.44444445,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,CLUSTER,65782553,3,3900,3900,20176,0.17777778,93.0,0.1419535,0.16666667,6.25,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d122,KIST,5.0E9,LNA,86679292,3,2552,2552,29070,0.11111111,93.0,0.09161991,0.125,0.2619192,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,STA,120223690,3,105,105,19955,0.33333334,92.0,0.076336384,0.06666667,0.4,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,SQA,127037204,3,6,6,20312,0.4666667,99.0,0.08506101,0.10000001,0.4666667,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,NA,85553568,3,89,89,20261,0.33333334,90.0,0.07285467,0.06666667,0.39952433,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,IDA,105069378,3,23,23,20285,0.3333659,90.0,0.07404802,0.06666667,0.39874527,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,ASTAR,21834781354,3,2,2,18723,0.4666667,0.0,0.08203952,0.06666667,0.4666667,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,VITRIVR,332635708,3,89,89,19693,0.33333334,97.0,0.07467083,0.06666667,0.6666667,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,CLUSTER,61800367,3,197,197,11584,0.6666667,97.0,0.13033718,0.10000001,3.6164167,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d102,KIST,5.0E9,LNA,94331745,3,89,89,20211,0.33333334,90.0,0.07174124,0.06666667,0.39702597,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,STA,887416369,4,3045,3045,28543,0.1,91.0,0.06316727,0.05,0.24047619,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,SQA,4498532871,4,0,0,31438,0.3261905,48.0,0.09083703,0.125,0.3261905,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,NA,361390454,4,1233,1233,34968,0.1,96.0,0.054282047,0.075,0.23834798,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,IDA,286859341,4,98,98,33690,0.1512492,90.0,0.05754477,0.075,0.23610193,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,ASTAR,67780655077,4,5,5,23503,0.3261905,0.0,0.083586246,0.071428575,0.3261905,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,VITRIVR,4180815655,4,127,127,31273,0.2547619,59.0,0.06590719,0.05,0.33571428,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,CLUSTER,98235203,4,1734,1734,18978,0.22619048,99.0,0.10445673,0.107142866,7.958321,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d173,KIST,5.0E9,LNA,267259803,4,9,9,35284,0.15665829,97.0,0.050675154,0.065402165,0.17205423,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,STA,109663804,4,0,0,22181,0.66071427,97.0,0.10469224,0.0625,0.66071427,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,SQA,88572436,4,22,22,23209,0.66071427,98.0,0.12059323,0.0625,0.76785713,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,NA,60109135,4,14,14,23075,0.37975127,75.0,0.09401252,0.0625,0.60842663,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,IDA,51132476,4,3,3,23216,0.54130924,75.0,0.09897079,0.09375,0.59549737,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,ASTAR,31172418799,4,5,5,20999,0.66071427,0.0,0.100756496,0.0625,0.76785713,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,VITRIVR,268579666,4,0,0,22141,0.875,97.0,0.10245537,0.0625,0.875,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,CLUSTER,33331322,4,177,177,14202,1.0,99.0,0.15035798,0.107142866,12.25,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d053,KIST,5.0E9,LNA,61474828,4,65,65,22926,0.29644704,99.0,0.08994324,0.09375,0.49248236,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,STA,323528996,3,862,862,29789,0.26666668,82.0,0.13130985,0.13333334,0.4777778,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,SQA,161163645,3,0,0,29834,0.56666666,89.0,0.14589357,0.20000002,0.56666666,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,NA,111636288,3,9,9,29929,0.3612119,82.0,0.119765654,0.111419,0.46851954,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,IDA,103849273,3,186,186,29926,0.27515805,82.0,0.12200572,0.20000002,0.4642304,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,ASTAR,60290241074,3,6,6,27058,0.44444445,0.0,0.13356945,0.20000002,0.5,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,VITRIVR,966244279,3,20,20,29124,0.37777779,84.0,0.12284791,0.20000002,0.47777778,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,CLUSTER,173291736,3,874,874,17209,0.5777778,88.0,0.21472679,0.13333334,12.266665,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d152,KIST,5.0E9,LNA,92504230,3,21,21,29918,0.2875378,83.0,0.1178819,0.16666667,0.39966393,0.06666667
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,STA,221427092,4,1995,1995,38843,0.2,87.0,0.107820585,0.1,0.44166666,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,SQA,910737716,4,0,0,39175,0.5916667,43.0,0.120486066,0.1,0.5916667,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,NA,148334225,4,29,29,39637,0.274642,46.0,0.09749969,0.083333336,0.40506274,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,IDA,128775591,4,261,261,39750,0.22740676,46.0,0.099786304,0.125,0.413661,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,ASTAR,169447089714,4,0,0,33843,0.5,0.0,0.107250884,0.1,0.5,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,VITRIVR,439168495,4,152,152,38054,0.28333333,86.0,0.10046798,0.125,0.44166666,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,CLUSTER,137548277,4,1413,1413,21930,0.43333337,84.0,0.18083447,0.15,13.416674,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d153,KIST,5.0E9,LNA,165420227,4,9,9,39534,0.27765003,71.0,0.095045365,0.125,0.32025877,0.05
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,STA,87383852,3,264,264,24986,0.44444445,98.0,0.13961558,0.16666667,0.6666667,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,SQA,67722306,3,74,74,25221,0.6666667,99.0,0.15161072,0.11111111,0.77777785,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,NA,86544443,3,3381,3381,26242,0.22222222,98.0,0.12796542,0.16666667,0.54760176,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,IDA,64078912,3,604,604,26476,0.3333933,99.0,0.13070627,0.16666667,0.54429525,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,ASTAR,23353873144,3,1291,1291,20092,0.38703656,0.0,0.14350952,0.16666667,0.6666667,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,VITRIVR,340888500,3,744,744,21958,0.33333334,49.0,0.13581061,0.16666667,0.7777778,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,CLUSTER,43046951,3,2159,2159,16017,0.33333334,99.0,0.20838279,0.11111111,17.625206,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d032,KIST,5.0E9,LNA,86048008,3,3345,3345,25891,0.22222222,98.0,0.1254639,0.11111111,0.4565251,0.005653367
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,STA,160066107,4,502,502,38441,0.25892857,96.0,0.12202443,0.125,0.50892854,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,SQA,262538202,4,514,514,38665,0.44642857,77.0,0.1325696,0.125,0.57142854,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,NA,101691688,4,152,152,39268,0.26934606,96.0,0.11141685,0.1875,0.39977163,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,IDA,103477956,4,1740,1740,39311,0.1886592,79.0,0.11426727,0.125,0.45667124,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,ASTAR,112000108958,4,1293,1293,29800,0.28571427,0.0,0.13817114,0.1875,0.50892854,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,VITRIVR,749012681,4,170,170,37373,0.375,81.0,0.11779154,0.125,0.5625,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,CLUSTER,53136071,4,271,271,23806,1.0357143,98.0,0.1877378,0.1875,23.625,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d133,KIST,5.0E9,LNA,112051475,4,143,143,39165,0.25139964,96.0,0.10824594,0.125,0.37897533,0.035714287
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,STA,198486533,4,114,114,27604,0.3125,78.0,0.0837824,0.125,0.45833337,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,SQA,2122240418,4,3518,3518,30568,0.16666667,59.0,0.1001006,0.125,0.45833337,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,NA,100621196,4,1385,1385,36128,0.18491533,65.0,0.08682129,0.125,0.3739713,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,IDA,105826665,4,113,113,36799,0.28529862,61.0,0.09166304,0.083333336,0.37167385,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,ASTAR,54710017780,4,85,85,25084,0.2916667,0.0,0.093808144,0.125,0.4166667,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,VITRIVR,612229223,4,196,196,31088,0.4166667,92.0,0.105871506,0.125,0.6666667,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,CLUSTER,66626114,4,1164,1164,15940,0.4166667,87.0,0.17499739,0.125,6.66667,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d013,KISV,5.0E9,LNA,108085491,4,827,827,35238,0.16666667,66.0,0.0792315,0.125,0.38001707,0.041666668
3584f2e1-e562-4e4c-bf25-476d5f68d112,KIST,5.0E9,STA,36809140,3,64,64,4961,0.6666667,100.0,0.3434821,0.33333334,0.6666667,0.23941831
3584f2e1-e562-4e4c-bf25-476d5f68d112,KIST,5.0E9,SQA,19954169,3,5,5,4961,1.0,100.0,0.3387751,0.33333334,1.0,0.23941831
3584f2e1-e562-4e4c-bf25-476d5f68d112,KIST,5.0E9,NA,20211154,3,0,0,4962,0.6655194,100.0,0.33486745,0.5,0.6655194,0.23941831
3584f2e1-e562-4e4c-bf25-476d5f68d112,KIST,5.0E9,IDA,19860957,3,0,0,4962,0.72193545,100.0,0.33566573,0.5,0.72193545,0.23941831
3584f2e1-e562-4e4c-bf25-476d5f68d112,KIST,5.0E9,ASTAR,2619576036,3,0,0,4913,1.0,74.0,0.33918864,0.33333334,1.0,0.23941831
3584f2e1-e562-4e4c-bf25-476d5f68d112,KIST,5.0E9,VITRIVR,96616892,3,35,35,4943,0.6666667,99.0,0.33563295,0.33333334,0.6666667,0.23941831
